p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
1.830509175236094e-22,3.1597236483755524,1,1,1.059573923821911e-21,1,TM4SF1
0.0019594502580654667,1.7440635283464827,1,1,0.002608775353680457,1,EMILIN2
6.368401598923237e-32,2.5924861968932786,1,1,4.771235425193285e-31,1,GINM1
3.1477613775459954e-58,4.756185488763001,1,1,3.7393136508397746e-57,1,DZIP1L
3.449302126092844e-05,-1.6402047093399272,1,1,6.082174088614635e-05,1,LOC100131096
0.006885992516798791,-1.9913476254144986,1,1,0.008258931901628967,1,LOC440970
6.94164142075751e-13,1.2532513046117988,1,1,2.6408679680931484e-12,1,RPS27L
6.505308439627119e-13,1.1379951516282114,1,1,2.479161765460208e-12,1,LAMP2
6.993897215785782e-08,1.3144495009153638,1,1,1.771446959034793e-07,1,LAMC2
0.0012891086475838138,1.3152261017247027,1,1,0.0017759403853083507,1,APH1B
0.0003526309076738978,2.8972762714401927,1,1,0.0005359372001599834,1,GABRG2
8.414065192348053e-25,2.4300005237977396,1,1,5.238331615972683e-24,1,CTNND1
2.172130838860018e-08,1.6257678208790691,1,1,5.807323041607502e-08,1,PDZD11
8.383374363927048e-07,1.5131889035618902,1,1,1.8780695610387711e-06,1,TMEM120A
1.9911240147617004e-33,-3.66818410536464,1,1,1.537175717719425e-32,1,LCP1
2.1343427334687077e-06,1.5751377938976223,1,1,4.513060180166514e-06,1,DCAKD
5.58362351766289e-11,1.6336809673417487,1,1,1.8830091995883086e-10,1,PITRM1
1.5284717584238e-07,4.8164246832279005,1,1,3.729538972349413e-07,1,C12orf56
3.758468873128947e-68,4.100529689918298,1,1,5.1840136570165587e-67,1,ADM
0.03076251951576576,-1.9676946541862537,1,1,0.03228546500596047,1,CD22
0.0,5.664562065438318,1,1,0.0,1,PPIC
5.268496999885165e-06,1.9312209719950726,1,1,1.0519442980085673e-05,1,PRKACA
3.6339213693274104e-44,4.858010845877961,1,1,3.4080289598827337e-43,1,FXYD1
0.03659501904995044,2.464129784695875,1,1,0.03776672233622122,1,LMOD2
0.016178097847462734,2.8797491949819314,1,1,0.017968699310701112,1,VSIG2
4.504134160631676e-05,1.0626746891811798,1,1,7.792116641575607e-05,1,USO1
2.9397734317889447e-05,2.697100209146381,1,1,5.239774597400517e-05,1,CLDN1
8.579587501290336e-05,-6.419974917716846,1,1,0.0001423740760030385,1,ICOS
0.0001478833031493105,1.1720713473108266,1,1,0.00023768762010321893,1,FASTK
1.4451373764570218e-12,1.52219161694916,1,1,5.385975535885328e-12,1,LMF2
0.011019114435969458,2.9624134395554007,1,1,0.01268756924141576,1,GABBR2
0.04858061288761104,-1.5035290849913028,1,1,0.04870620145499081,1,LINC00638
3.9648186746646884e-05,1.003754836355174,1,1,6.911700032275064e-05,1,MMADHC
1.565616575635058e-05,2.730662546536178,1,1,2.9265976986566313e-05,1,NHSL2
4.141163456284809e-21,5.240365938727487,1,1,2.302081843784633e-20,1,SLC24A3
0.0080074802808793,-1.0479275631785536,1,1,0.009484965413553221,1,LOC648987
3.964619468993233e-58,6.282647550448531,1,1,4.6843613188301767e-57,1,MT1A
6.7681459004295385e-65,6.2187488511276525,1,1,8.836116024065733e-64,1,C11orf96
5.9456027025910374e-49,5.307519801979068,1,1,5.948309350255342e-48,1,SHOX2
2.78167791294257e-18,3.715160492637787,1,1,1.3820348515471262e-17,1,ITGA7
2.4242510043555298e-06,1.6074723418530368,1,1,5.093399258035694e-06,1,ZFAND2A
0.006604813762151664,-1.21726315908907,1,1,0.007953522764176423,1,FAM117B
0.007789386768146163,1.1344578403814918,1,1,0.00925323008331309,1,MED19
2.215909800152796e-14,2.2918124851547708,1,1,9.125230051472445e-14,1,RNF11
3.3960175195286027e-06,1.3288379971782676,1,1,6.97288804305577e-06,1,RAB18
0.0027344740271755237,1.2675065475910114,1,1,0.003540531669514577,1,POLD3
0.008970086432200906,1.8663894688330533,1,1,0.01051000175004453,1,JDP2
0.01620284387342842,1.9941043871708273,1,1,0.017990122879338766,1,AGSK1
3.248641763889515e-10,1.6319511695986009,1,1,1.032206995148124e-09,1,GALNT1
0.0005703196614361946,1.6361026364096805,1,1,0.0008350249895289431,1,ANKMY2
0.018594724334213872,2.459398337946945,1,1,0.020371388756309748,1,PSCA
0.005696412797614861,1.0904969847972275,1,1,0.00692795601820232,1,TTLL5
0.0007648090481703527,2.642660363188479,1,1,0.0010978415098164894,1,AMOT
5.9711268291867954e-18,2.805605778541548,1,1,2.916121421098411e-17,1,LDOC1
7.372974569000551e-05,3.1514811637271793,1,1,0.00012378411340315925,1,NRK
8.635209705892584e-25,3.7733397653452103,1,1,5.37093750858017e-24,1,PEAR1
0.0052457207185122035,3.0591846310275708,1,1,0.006439217407773405,1,OR1S2
0.012594176577419304,1.637545686313342,1,1,0.014301310054241382,1,LOC440297
1.86940288076509e-23,3.855401895712698,1,1,1.1156821728158028e-22,1,LEPREL1
1.2836172922721276e-10,3.1879479255755734,1,1,4.197861511880028e-10,1,EPHB2
6.50369717007869e-10,-1.3996406802141965,1,1,2.0074379888730712e-09,1,ZFP42
6.326591009213927e-10,-2.759049109947874,1,1,1.955518730602317e-09,1,HAVCR2
1.4414391149875282e-11,1.6621538017481552,1,1,5.057694563657676e-11,1,NME1
0.0410689008900397,2.760491619903184,1,1,0.04194690372858741,1,LINC00035
0.023593201092573308,1.4778145458739202,1,1,0.025362787347682342,1,BHLHE41
0.006771864736503009,1.5369535436450856,1,1,0.00813981845173461,1,LACTB
0.0005619600300431092,3.507230426909148,1,1,0.0008236999728933346,1,HSD17B6
0.00013855471509271054,1.0153250468841457,1,1,0.0002236918822574777,1,IFI27L2
0.00013152611633150191,1.3959246200806976,1,1,0.0002131641310161239,1,FAM45A
0.007797160670736828,1.1537994041907844,1,1,0.009259761840510245,1,RANBP9
1.6858790387096865e-10,-1.9574675673992625,1,1,5.47806826131738e-10,1,EVL
0.020885374105377042,1.5325397897670696,1,1,0.022662487076489605,1,LNX1
6.028480502630959e-05,-1.2959576679846274,1,1,0.00010225307937701547,1,LOC100505812
7.57151460394592e-69,3.3667359476194636,1,1,1.0553698897212569e-67,1,CFD
0.04536307710600119,2.279250847789956,1,1,0.04579371725001773,1,MYBPC2
9.775638202625172e-46,3.4187384535823986,1,1,9.354250024660052e-45,1,TMEM176B
0.01399365939493403,1.1301853667707826,1,1,0.015757505788351844,1,SCO1
3.0265239540859816e-14,1.71949611240815,1,1,1.2370658666639105e-13,1,COMT
1.619438566819386e-05,2.7716899365446923,1,1,3.019501830045309e-05,1,EFCAB11
2.110551987299276e-22,4.490922627277377,1,1,1.2184649082543018e-21,1,TMEM54
5.686958034260471e-05,2.9639359344345797,1,1,9.693411147848832e-05,1,C8orf82
0.001778102186184527,2.286574985296552,1,1,0.002385153146188115,1,FAM212A
2.3492528700414657e-07,1.9810528420929983,1,1,5.591561072990392e-07,1,UCK2
1.4129866979532e-07,1.4948331892988391,1,1,3.4631305946488653e-07,1,RNASEH1
9.82888948509113e-05,1.1526081856765726,1,1,0.0001616006692648524,1,FAM50A
6.305214376091464e-116,4.989327559774283,1,1,1.4741233468642208e-114,1,WLS
0.00424696184459824,2.054825305613489,1,1,0.005298354111735743,1,AGPAT9
1.9931780322091496e-11,3.2974329891151357,1,1,6.91632777176575e-11,1,RBP5
0.00029033340761349183,2.6774019270902176,1,1,0.0004468179636778132,1,HYAL3
0.008382987167833299,-1.0531220663073484,1,1,0.009881822706512595,1,TMPRSS11B
0.003982673758458074,1.8465027494997965,1,1,0.004997671886089471,1,E2F8
6.006208197034637e-14,3.732281284806087,1,1,2.418993930546693e-13,1,TSPAN11
1.3040093705527888e-06,1.4264416589510456,1,1,2.85625706978556e-06,1,YIF1B
0.00010108356771958408,4.159990639441727,1,1,0.00016602988589317833,1,ZNF837
0.0003237892119266441,1.5424458698644186,1,1,0.0004943821848615944,1,FAN1
2.376945911838529e-13,1.5587431804681746,1,1,9.291906640325326e-13,1,RAC1
3.3409935216983724e-08,2.304209804648405,1,1,8.768777981113602e-08,1,MAST2
7.458725431237058e-06,-3.435416514999521,1,1,1.4600765073677531e-05,1,TC2N
6.219015248679072e-07,-1.3260184256792973,1,1,1.4123998461777857e-06,1,SLC6A4
0.008612408639322786,1.7929680977454643,1,1,0.010125108801543353,1,MID1IP1
1.4862305107594405e-08,-3.312840622553541,1,1,4.060803049082881e-08,1,DOCK2
6.386135107943813e-34,3.52024171614451,1,1,4.953386913726301e-33,1,GOLM1
8.247365451547199e-49,2.5059395652314684,1,1,8.226154375499348e-48,1,DPYSL2
0.03617612631126902,-1.2123240490306084,1,1,0.03738974773008256,1,LOC100133612
2.9067963970229182e-08,3.2416008691221343,1,1,7.687327976563216e-08,1,SOX13
2.036135183494336e-06,1.2768487806458289,1,1,4.318557583497903e-06,1,SDCCAG8
9.65234281136948e-43,5.8254248798776205,1,1,8.850889590453267e-42,1,KEL
1.3437774314656195e-05,2.073184055014714,1,1,2.536365475423083e-05,1,IFT46
5.014473949584087e-63,2.3208976844208626,1,1,6.285252233765758e-62,1,SYNPO2
0.04519251206266015,-1.0184967957983795,1,1,0.045635508045507485,1,LOC202781
4.9201519920402125e-15,1.9733036182004053,1,1,2.0995833063767718e-14,1,CHID1
0.0011172189977641943,3.6037351044492207,1,1,0.001555612429199437,1,PPM1J
0.017093430214550422,-3.9722084521430876,1,1,0.018886707793620065,1,GIMAP8
3.8623824585858314e-05,2.967516725265347,1,1,6.754559031686043e-05,1,NR2F1
1.9798046499676106e-26,2.4853792054238735,1,1,1.2910832895387195e-25,1,SLC39A7
0.003720196474915019,1.2273707388595938,1,1,0.004694211551983679,1,FBXO8
4.026030250010719e-06,1.9394124139236908,1,1,8.167266904098667e-06,1,CAMK1
0.019960189293224986,1.272420348767222,1,1,0.02173728576317019,1,RFC3
2.979348495053644e-06,-1.6773851780690099,1,1,6.171173304394809e-06,1,LINC00574
0.0073245965191509315,-3.3145821468919867,1,1,0.008745212758196685,1,NAPSB
6.285358461843016e-08,-1.0974214903472792,1,1,1.6005936013492086e-07,1,ZYG11A
0.015448163226418597,3.085030021859791,1,1,0.01723637504684004,1,DEFB1
1.4284506172452524e-07,-1.212551063301286,1,1,3.49713142201929e-07,1,DNAJC22
7.856112319307646e-07,4.626043840384532,1,1,1.7647478201429407e-06,1,FAM46B
1.6967342832757687e-06,1.3762468236579295,1,1,3.6450208959391147e-06,1,TMEM18
3.439997276047912e-08,-3.0061535075134493,1,1,9.014269491647012e-08,1,ARHGAP30
0.010649283039849059,1.8863084554254048,1,1,0.012326320765752255,1,TMEM86A
3.416006727289544e-16,3.775849840165515,1,1,1.5352237459454644e-15,1,EPHA2
0.0010254255588591527,2.632945844428828,1,1,0.0014385775921138802,1,TCHH
9.282690251823202e-05,2.5260600688252937,1,1,0.00015338540558965005,1,LOC100126784
0.014582138045482834,1.6728784747194987,1,1,0.016361476537418027,1,CYP2U1
5.478453489913739e-05,1.1312734959457664,1,1,9.3646470985225e-05,1,SNRNP70
1.3751399663186372e-09,1.7056407497846595,1,1,4.136084761833382e-09,1,ACAT1
0.0008642422077738618,2.1578349031925437,1,1,0.0012288007064595796,1,MEOX1
0.0008571613092695377,-4.943619311011592,1,1,0.0012197851310196551,1,CARD11
6.168728930394647e-268,6.750336675437762,1,1,4.569711217763135e-266,1,TMEM45A
0.005503782864758362,-2.2319096774335874,1,1,0.006713494991184436,1,MPP7
0.03887231570446371,1.3881432849120496,1,1,0.03991980957002013,1,SLC2A13
7.118996549374401e-08,2.993673526480483,1,1,1.8010569551045828e-07,1,FBN2
0.0001684309318642153,1.1266445344567817,1,1,0.00026842280246090685,1,TEKT4P2
6.03853443633906e-08,2.6295566052677177,1,1,1.5431030053792025e-07,1,KLF16
9.72862465111195e-265,8.275405189457038,1,1,7.048442013712207e-263,1,PLA2G2A
1.3082050367837405e-08,5.430866499220961,1,1,3.595246272411505e-08,1,MIR548I2
0.0005586686696456107,1.6737104245063315,1,1,0.0008194221443767544,1,UBQLN4
3.627883906043221e-05,1.3055144556100409,1,1,6.374903676050895e-05,1,PIAS3
2.058127115049654e-09,1.6938366090631334,1,1,6.082130017715091e-09,1,MRPL24
6.2612724861157e-11,1.5582846311154561,1,1,2.1007923410158173e-10,1,REEP3
6.859145709165125e-05,2.7734718793142843,1,1,0.0001156581781599122,1,MARK1
0.04482015417386155,1.0334991418979727,1,1,0.04530113083983891,1,PRPF19
0.048388541226717534,1.1485831817350882,1,1,0.04852101175783251,1,SLC25A16
2.5436638919078088e-17,2.3033940543830465,1,1,1.213485965220563e-16,1,EIF2B3
4.495325162261914e-05,-1.5396459954809831,1,1,7.778918318843255e-05,1,PLA2G4E
1.7389922755111206e-64,3.076985331975517,1,1,2.252490387513717e-63,1,PPAP2A
0.009705185407522505,1.4120191568817815,1,1,0.01130899388331493,1,ULK1
0.0021475473447949227,1.613103606969366,1,1,0.002839707108751088,1,SNHG11
1.3325567103626235e-44,4.857600696580463,1,1,1.2604801135467399e-43,1,LRRC17
2.869186412187117e-08,1.3996387098240624,1,1,7.600058664342975e-08,1,CLPTM1
2.915912975939339e-05,1.414596893990653,1,1,5.203665135090951e-05,1,TTYH3
4.704643939299796e-08,2.790438935386982,1,1,1.2154278014029604e-07,1,MAGI3
0.018673483923001777,-2.1842912017037976,1,1,0.020448738471976653,1,ADORA2A
0.0022698141116766738,1.1733292573198206,1,1,0.0029875992090805173,1,DHRSX
3.337731337247722e-08,1.1550771574935754,1,1,8.763748238008604e-08,1,CAMK2D
0.026134653638940575,1.8646274590285938,1,1,0.027791253458312133,1,ZFP69B
0.04622355644663176,1.2238446007864077,1,1,0.04655543960474231,1,CCHCR1
0.0021626038168391067,3.38294288450231,1,1,0.002857896765768737,1,OR10G7
4.691078231162032e-15,3.514612846560879,1,1,2.0031268638634248e-14,1,E2F1
0.0007439526022634316,2.3406933153977114,1,1,0.0010704669373031,1,PLCB3
0.048372683626555064,2.6992880516169193,1,1,0.048512489070562444,1,OR2AE1
0.0012066674904519178,1.3653274313595158,1,1,0.001673093325877917,1,RAB11FIP2
0.01642129451422886,2.158690116576899,1,1,0.01821120180526676,1,CDC25C
0.001705672780849917,1.0368920576335647,1,1,0.0022968751315652577,1,TSC2
0.0012502282621367578,2.780767723674707,1,1,0.0017287657156601604,1,MROH7
1.1927923132906543e-05,1.5944288006662724,1,1,2.2676123764490438e-05,1,ACP2
0.0003538650801725208,-3.801607249666849,1,1,0.0005375650860777487,1,LAG3
4.5354463673017164e-08,2.655486774982818,1,1,1.1744775294430564e-07,1,SIPA1L2
7.89644366570275e-06,2.6676095992786237,1,1,1.5398181924867858e-05,1,RCAN2
5.42647458935389e-06,1.1256873167799561,1,1,1.0811951335028768e-05,1,ACTR1A
0.04420475439237511,-1.0215480138437536,1,1,0.0447339901318387,1,FAM86B3P
0.0002561962991410898,2.526303960368411,1,1,0.00039762292849275077,1,PPARG
0.032708194577895686,1.810694135899793,1,1,0.03413991597070265,1,TMEM44
0.00039631795996369825,2.7847679972045802,1,1,0.0005968305870353273,1,PNMAL2
0.019951223033966757,1.1352520975220877,1,1,0.02173111076539614,1,RRP9
0.0008512960966053305,1.8008121924233818,1,1,0.0012126695656606654,1,FAM27A
5.0075680929322426e-05,1.0096997434260615,1,1,8.61557840206218e-05,1,PSMG2
0.0016358327534901054,2.7090867309508817,1,1,0.0022137917196227504,1,MAPT
0.002017706765187032,2.230892233258119,1,1,0.002680923156565518,1,STBD1
0.0003880827499463874,3.9449849274492608,1,1,0.0005847705013890531,1,LOC728819
0.0,6.431997109210801,1,1,0.0,1,ECM1
7.075930512442477e-05,2.88117675712082,1,1,0.000119161200175053,1,LOC100271722
2.9745983960657243e-07,3.3765937487124806,1,1,7.005096307688734e-07,1,HOXA3
2.5421791431231466e-13,3.5558683386930814,1,1,9.923378976086978e-13,1,EPB41L1
1.3424812799771977e-05,1.1051301483199294,1,1,2.535370690028549e-05,1,RPS19BP1
0.021161126055692852,1.0095175839564323,1,1,0.022920207669653848,1,FOXJ2
0.0018896550594917727,2.9984878779656823,1,1,0.0025219627140140193,1,IL17RE
1.2538122975766908e-57,4.126816734729847,1,1,1.465671006723958e-56,1,ZCCHC24
9.402346612152799e-05,3.220494757273645,1,1,0.00015524585828681042,1,IP6K3
1.2268813823214563e-50,4.907152914053063,1,1,1.2658574262355808e-49,1,GUCY1B3
2.2166107007152377e-05,-1.5641954596187815,1,1,4.0370481629324755e-05,1,NPAP1
0.03228228988985761,-1.042885628967399,1,1,0.03372478802786107,1,PARP11
6.352264220427676e-100,5.428442317646197,1,1,1.2317787648611667e-98,1,GPR133
5.6558522894512644e-24,4.457864356486865,1,1,3.427300932385311e-23,1,DNALI1
2.566613720056165e-05,2.6018878312411444,1,1,4.622148116998168e-05,1,SMIM10
1.8145182109063556e-37,5.381134688741807,1,1,1.501018640464944e-36,1,TMEM171
2.9068753085268177e-16,2.112830943570108,1,1,1.3108774903637011e-15,1,CKS1B
0.0044010507588918705,1.068493611291072,1,1,0.0054830173192316894,1,CDC37L1
0.012188262432493751,1.06706011166725,1,1,0.01390263221754867,1,THTPA
0.04396939911309034,1.164311803494416,1,1,0.044543676759773304,1,WDR24
9.042768694398441e-08,4.187924400892431,1,1,2.2591502084944645e-07,1,NPTX2
0.00025618527093606354,3.928439927874461,1,1,0.00039762292849275077,1,CETN1
0.0001229071438768317,1.5725983537426922,1,1,0.000199883275673397,1,RPUSD1
0.007200028235125417,1.7765839686988945,1,1,0.00860895650239062,1,TEAD2
0.0007618559274042298,-1.4254537533468004,1,1,0.001094555704810653,1,CSK
9.499099798403117e-13,2.1239377201350096,1,1,3.586916664998382e-12,1,TMTC3
3.907962292400415e-16,-5.4911519254159105,1,1,1.7491646567410684e-15,1,LCK
0.0009600682786776935,-1.142001930441737,1,1,0.0013539529756838571,1,LOC440600
6.95945357712405e-08,2.0128837615053343,1,1,1.7640783327173725e-07,1,FURIN
2.2452311730051465e-08,3.4365415906495804,1,1,5.988191393051347e-08,1,RAMP1
0.014629224350692438,1.9130550608137409,1,1,0.016408723399815455,1,GAS2L3
5.103200359523264e-88,4.424354470512772,1,1,8.761822908941895e-87,1,CNRIP1
0.003185800356974701,-1.914421335136885,1,1,0.004072117439615007,1,GMIP
0.0028729643435761267,1.1302255931028167,1,1,0.0037045675566589873,1,FN3KRP
0.015132202988633844,1.3412748742607556,1,1,0.01691045018333035,1,SMAD7
0.02112345274000632,1.1614630679000015,1,1,0.022886922582557385,1,TMEM57
0.002629570479521366,2.7109744322261977,1,1,0.003419026914598693,1,CADPS
1.8191143179404354e-11,4.5937077365546415,1,1,6.335668620275378e-11,1,RGL3
0.0001159178026701481,1.6286065952876752,1,1,0.00018907621796246572,1,BTBD2
2.4016883350720475e-32,3.456351910774527,1,1,1.811708374500001e-31,1,PTK7
5.694593176313293e-17,1.522137645915487,1,1,2.670302475919882e-16,1,GLT25D1
0.011775257263805825,-1.3002414438996055,1,1,0.013475832518707136,1,TPTE2P5
3.995079505465346e-59,4.919074045119645,1,1,4.780319270332673e-58,1,NYNRIN
1.9833142146125046e-06,2.197356594449088,1,1,4.215341913907235e-06,1,DISP1
0.011388783846290756,1.3718371187375558,1,1,0.013072119063125862,1,CHUK
0.0287971195865893,-1.2165456877761143,1,1,0.03038236668817143,1,DENND4B
0.0347761582777224,1.497292466344711,1,1,0.036112649476299226,1,PEX7
2.653851151941319e-10,4.715648836425903,1,1,8.489490851406655e-10,1,HOXC5
9.887507324616157e-15,3.1240984590423055,1,1,4.1468406991853896e-14,1,SPATA6
0.0007375633206699401,2.542115329938478,1,1,0.0010619687646160549,1,CYP7B1
0.007181857426950204,3.0935041485014234,1,1,0.008589635216807674,1,LRRN4
3.4097704453758558e-12,2.3602927355890357,1,1,1.2433969328740607e-11,1,SLC44A1
4.393262043278612e-06,1.15398390517232,1,1,8.865863682686222e-06,1,FBXO17
0.0015905523013803715,1.1546301094093057,1,1,0.0021537299903472557,1,PARP6
0.044004898428450324,1.170875520673251,1,1,0.04457279080331433,1,C1orf159
0.0004626701859719449,2.232975894253862,1,1,0.0006881083997548011,1,CHST14
4.724285815275823e-47,2.759760257234571,1,1,4.628115361086702e-46,1,DRAM1
0.0009470089712192653,-1.1544509981254345,1,1,0.0013378251868970679,1,LOC286190
8.394609415839446e-08,1.2915881258223973,1,1,2.1043977140163294e-07,1,NOX4
0.0015042266511766085,2.5180348280161917,1,1,0.0020490426262825163,1,SALL2
1.425586405698765e-29,3.0665307767330736,1,1,1.0117213318376704e-28,1,ACO1
0.0005592416319886856,1.3360275902061896,1,1,0.0008199439991654207,1,SNUPN
6.68234601617065e-06,-1.189503441013768,1,1,1.3151255905854655e-05,1,C1orf210
0.01411031977634682,3.6786940171603497,1,1,0.0158807337462367,1,QRFP
7.589660729083992e-05,3.400229386362773,1,1,0.0001270983824913659,1,PCDHGA9
0.021109682194130078,2.1105623598844745,1,1,0.022879522391237812,1,RBMY1J
0.0003465685685205083,1.4307965465948036,1,1,0.0005275748261961929,1,AMDHD2
5.601145149107445e-09,5.517267085752562,1,1,1.5896835974199476e-08,1,LRRC14B
1.5063372937243957e-09,1.1880759605572275,1,1,4.514218989784064e-09,1,STRAP
6.519643437235455e-65,3.002516123201275,1,1,8.528573250335982e-64,1,RRBP1
5.319929695450164e-06,-7.005370701379593,1,1,1.0612495153435077e-05,1,CCL4L1
0.029734134557950848,2.7434280627823684,1,1,0.031315838520857814,1,PRKAG3
3.789750534151283e-16,5.35032151977117,1,1,1.697406608129036e-15,1,ASPHD1
8.780178226634244e-14,1.4950376835383763,1,1,3.5190100333252017e-13,1,NDUFB6
0.00046183949888216834,3.774944781491071,1,1,0.0006870279368524676,1,KY
1.053903408974951e-09,2.783332696264656,1,1,3.197600172743604e-09,1,ERI2
1.716448042658911e-17,3.899540857238266,1,1,8.266283378561139e-17,1,CSMD1
0.013032402558141976,1.8018986053949715,1,1,0.014760802278960669,1,HPGD
2.2629222260397745e-05,3.516228232156463,1,1,4.108908354800395e-05,1,DNAJC12
0.0004905913964575057,2.7477619521126506,1,1,0.0007265204575122046,1,FKBP1B
0.042764953307577507,1.0713164802498045,1,1,0.043443657497204705,1,CXXC5
0.02178287820457797,1.3587641996972166,1,1,0.02352793512496438,1,PTCH1
1.23521146826352e-09,4.431797568633142,1,1,3.728822898471331e-09,1,SLC17A7
1.4074450163343783e-08,2.271119201972768,1,1,3.851924031835847e-08,1,AMACR
0.0013505606163704315,2.465558346207593,1,1,0.0018535066910346078,1,OSBPL6
5.499975497678023e-15,3.303768709035416,1,1,2.3424637245601554e-14,1,TYRO3
3.24031708312389e-08,2.267651075608062,1,1,8.528307596421481e-08,1,NIPAL2
0.0069052491741097045,1.2465160985104669,1,1,0.008277510509982778,1,LDOC1L
0.020351967164372136,-1.4938371072251442,1,1,0.022123746004073453,1,MAP3K1
0.04058758240345642,2.4127636939062214,1,1,0.041506736588488934,1,ANKRD9
2.226565224980253e-27,3.4856561483132253,1,1,1.4813062087078514e-26,1,FAM92A1
0.021143133669714192,1.303407594787561,1,1,0.02290448246540021,1,GAB2
4.3507156066008186e-10,3.8543155663485473,1,1,1.361379591567119e-09,1,EFCAB3
5.729125953845164e-11,2.4857165857505317,1,1,1.9310903585736793e-10,1,FUZ
1.0092347964096291e-19,3.8422146658018628,1,1,5.353085287794598e-19,1,BMPER
5.292204833193795e-19,2.363050873566136,1,1,2.7216463701440478e-18,1,HEG1
4.2548591847021133e-07,3.226519023074361,1,1,9.811922561994067e-07,1,ALS2CR11
6.1000206391575e-08,1.1684724035974783,1,1,1.558211393799512e-07,1,PSMC1
7.64408068005432e-23,3.1385224858482577,1,1,4.471821111233197e-22,1,SLC7A8
0.0026767694218702777,2.1667265555835202,1,1,0.0034733203696891836,1,SPATA7
5.3955744364755986e-08,3.0438886985122773,1,1,1.3847030852348627e-07,1,PDE1A
0.01078710431958451,1.2069990136086401,1,1,0.012455232710861765,1,ACADS
3.3252204779470126e-27,2.1131422135920666,1,1,2.2011223505125155e-26,1,TFG
3.7320692967888584e-19,1.3510850552074842,1,1,1.931360508141989e-18,1,ANXA5
4.6986724138725424e-05,4.901663433944969,1,1,8.118015520089537e-05,1,KRTAP1-1
0.0016570464455478353,-1.086707748984907,1,1,0.002239169341155335,1,DPH3P1
1.2031067075867555e-11,3.3094017533969975,1,1,4.239488253938792e-11,1,TEF
8.782134375426684e-17,4.145934154315998,1,1,4.077507882900573e-16,1,FAM151A
0.03638778887749523,-1.0725896393472585,1,1,0.0375731702536141,1,LOC100131551
0.00019700366667423292,1.0509202491455407,1,1,0.00031102860816101073,1,ICK
0.0042309467053687376,-1.447295434171352,1,1,0.005280683049259013,1,FAM60A
1.957949884601657e-07,5.024073380848887,1,1,4.712947641175146e-07,1,PLIN1
0.005423228399776366,1.9966668198032578,1,1,0.006629954541020876,1,ZNF618
0.02022016179078261,2.2445724902181636,1,1,0.021994972230098952,1,SSPO
7.658113640506415e-153,5.188911619639952,1,1,2.4157867575052056e-151,1,FERMT2
6.3817235681737385e-06,2.1598770115575108,1,1,1.258967788299505e-05,1,CEP57L1
7.097872564740234e-24,3.5445211688229104,1,1,4.2971784958064616e-23,1,CD34
1.3831766767717396e-06,1.0232964561094562,1,1,3.0116525198005543e-06,1,PRKCSH
0.041487095052304426,2.078205029641801,1,1,0.04234124112691069,1,ZBTB42
2.6864397136022164e-12,-1.1741532678731779,1,1,9.839831684321896e-12,1,HLA-F
0.02587156149328374,1.1972272200161567,1,1,0.027561290457902447,1,SMIM4
0.00959193557440573,-1.433002939786794,1,1,0.011194836474076294,1,TBC1D4
0.0017497946776627402,3.4486020026098645,1,1,0.00235005017515389,1,PCDHGA2
9.037486981436132e-05,1.1554122861802805,1,1,0.00014955861362602515,1,GLUD1
0.00011222124508489161,1.4098588451605607,1,1,0.00018322800119977472,1,APIP
0.031553341366130055,-1.6515323032643692,1,1,0.03303655385531133,1,MYLIP
7.393285713611842e-07,2.187020086521133,1,1,1.666459237943346e-06,1,DHX32
2.697513411388957e-09,5.481012884807749,1,1,7.876309088258366e-09,1,TMEM158
0.01395073248240101,1.2615163246003283,1,1,0.015717221335692047,1,RARA
0.03517234262479631,-1.3785689955497469,1,1,0.03646662288493192,1,BDH1
0.00035698122155791056,1.6050657491392104,1,1,0.0005415502056445707,1,CARM1
0.03165328813485053,-2.345440919814452,1,1,0.03313067608716773,1,IKZF2
2.0880490432125617e-08,1.2731191840487157,1,1,5.5961411958944796e-08,1,PML
7.2492751709339e-26,7.182377639415501,1,1,4.635739204846479e-25,1,HOXA11-AS
0.0017793405360184372,1.0721190337843485,1,1,0.002386328753858738,1,COMMD4
1.3017107645282698e-87,3.713052029973711,1,1,2.2233624535064462e-86,1,DAB2
0.005340935418621134,-1.100987231040975,1,1,0.006540265084503926,1,WWTR1-AS1
6.572185670902466e-32,3.6840131750037655,1,1,4.918322375511914e-31,1,LRP6
6.960816198104604e-135,3.6501516312429017,1,1,1.9121942164209856e-133,1,SERPINH1
5.703013044278432e-06,2.2859890378515035,1,1,1.1338952050943216e-05,1,TLE1
0.007132634368949256,-1.7265079583265144,1,1,0.008537664922745542,1,ZDHHC15
3.944267682352806e-39,3.488827991851752,1,1,3.377215172695071e-38,1,MGLL
0.0,6.698969092917178,1,1,0.0,1,FAP
4.1838622558923815e-07,3.850790938144758,1,1,9.674777399669375e-07,1,TMSB15A
8.734642229357929e-137,6.31333927148789,1,1,2.4401481448371536e-135,1,SCARA5
0.0003661553397578597,3.4160893591353396,1,1,0.0005543196682028862,1,EBF4
3.0312713304986404e-05,-1.4930426594062998,1,1,5.397021842283969e-05,1,LINC00327
0.0005060733441532905,1.5409791736289287,1,1,0.0007470984231980843,1,MLLT1
